peak,measure_RT,cand_structure,MS_score,retention_score
19,114.61 ,O=C(CO)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,5.87 ,-5.436106682
19,114.61 ,O=C(O)C(O)CC(O)C(O)COC1OC(CO)C(O)C(O)C1O,5.86 ,-5.56209898
19,114.61 ,O=C(O)C(O)(CO)CC(O)COC1OC(CO)C(O)C(O)C1O,5.86 ,-5.354731083
19,114.61 ,OCC1OC(O)(COCC2OC(O)(CO)C(O)C2O)C(O)C1O,5.84 ,-4.875704288
19,114.61 ,OCC1OC(O)C(O)C(O)C1OC2(OCC(O)C(O)C2O)CO,5.84 ,-5.227730751
19,114.61 ,OCC1OC(OC2C(O)COC(O)(CO)C2O)C(O)C(O)C1O,5.84 ,-5.197392464
19,114.61 ,O=C(CO)C(O)C(O)C(O)COC1(OC(CO)C(O)C1O)CO,5.84 ,-5.51883173
19,114.61 ,O=C(COC1(OC(CO)C(O)C1O)CO)C(O)C(O)C(O)CO,5.84 ,-5.381745338
19,114.61 ,OCC(O)C1OC(O)C(O)C1OC2OC(CO)C(O)C(O)C2O,5.83 ,-5.097364902
19,114.61 ,OCC1OC(OC2C(O)C(OC2(O)CO)CO)C(O)C(O)C1O,5.83 ,-5.034901619
19,114.61 ,OCC1OC(OC2COC(O)(CO)C(O)C2O)(CO)C(O)C1O,5.83 ,-5.175903797
19,114.61 ,OC1OC(OC)C(O)C(O)C1OC2OC(OC)C(O)C(O)C2O,5.83 ,-4.101494789
19,114.61 ,O=C(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO,5.81 ,-5.34053421
19,114.61 ,O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,5.81 ,-5.434215069
19,114.61 ,OCC(O)C1OC(OC(CO)C2OC(O)C(O)C2O)C(O)C1O,5.80 ,-4.795005798
19,114.61 ,OCC(O)C1OC(OC2C(O)C(O)OC2C(O)CO)C(O)C1O,5.80 ,-4.966017723
19,114.61 ,OCC(O)C1OC(OCC(O)C2OC(O)C(O)C2O)C(O)C1O,5.79 ,-4.776886463
19,114.61 ,OCC(O)C1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C1O,5.78 ,-4.907661438
19,114.61 ,O=CC(O)C(O)C(O)C(OC1OC(C(O)CO)C(O)C1O)CO,5.78 ,-4.895754337
19,114.61 ,OCC1OC(O)C(OC2(OC(CO)C(O)C2O)CO)C(O)C1O,5.78 ,-5.073352814
19,114.61 ,O=CC(O)C(O)C(O)(C(O)CO)C1OC(CO)C(O)C(O)C1O,5.72 ,-4.413120747
19,114.61 ,O=[N+]([O-])C1=CC=C(C=C1)NN=NCC2OC(CO)C(O)C(O)C2O,5.36 ,-3.246515989
19,114.61 ,O=C(NNC(=O)C=1C=CN=CC1)NC2OC(CO)C(O)C(O)C2O,5.36 ,-5.077731133
19,114.61 ,O=C(N)NC1C(OC)COC2C(O)C(OC21)C3=CNC(=O)NC3=O,5.13 ,-5.308683395
19,114.61 ,O=C1C=CC=C2N1CC3CN(CC2C3)P(=S)(OCC)OCC,4.82 ,-3.401077509
19,114.61 ,O=C1NC(=O)N(C=2N=C(SCC=3C=CC=CC3)N(C12)CC=CC)C,4.76 ,-1.49386704
19,114.61 ,N#CC(=CN1CCN(C(=O)OCC)CC1)C2=NC=3C=CC=CC3S2,4.10 ,-1.396398783
19,114.61 ,N=1N=C(C=2C=CC(OCCCC)=CC2)N3NC(SC13)C=4OC=CC4,4.10 ,0.40367341
19,114.61 ,N=1N=C(SCCOC=2C=CC=CC2OC)N(N1)C3=CC=C(C=C3)C,4.10 ,-1.106976986
19,114.61 ,N=1OC(=NC1C=2C=NC(OC)=CC2)C3N(CC=4SC=CC4)CCC3,4.10 ,-2.196198463
19,114.61 ,O=C(NC1=NOC(=C1)C)CSC2=NC(=NC=3C=CC=CC23)C(C)C,4.10 ,-2.439793348
19,114.61 ,O=C(NCC=1OC=CC1)C2N(CC=3SC=CC3)CC=4N=CNC4C2,4.10 ,-4.20419693
19,114.61 ,O=C1C(=C(O)N(C(=S)N1C)C)C2NCCC=3C=4C=CC=CC4NC32,4.10 ,-2.412159681
19,114.61 ,O=C1C(=C(O)NC(=S)N1CC)C2NCCC=3C=4C=CC=CC4NC32,4.10 ,-2.092737675
19,114.61 ,O=C1NC(=S)NC(O)=C1C2NC(CC=3C=4C=CC=CC4NC32)CC,4.10 ,-2.224181652
19,114.61 ,S=C1NN=C(C=2C=CN=CC2)N1CCC3=CC=C(OC)C(OC)=C3,4.10 ,-2.693773746
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.550086021
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.730530262
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.705504417
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.527181625
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O,5.60 ,-5.479729652
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.703895092
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.548881531
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.504646301
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.737576485
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.534555912
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.719015598
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.46094799
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.708380222
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.90981245
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,5.60 ,-5.49659586
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.371217728
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.576740265
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.53994894
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.773897171
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.461220741
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.690390587
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O)O)O)O)O,5.60 ,-5.403330803
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.526227951
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.312866688
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.694228172
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.233306408
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.398631096
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.321538925
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.016878605
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.135757923
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.053354263
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.238091469
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.148148537
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.200589657
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.414249897
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.325322151
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]([C@H]2[C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.130230904
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]([C@H]2[C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.215669155
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.563703537
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.739814281
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.917812347
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.726342201
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O,5.60 ,-5.677103043
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.901015282
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.697479725
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.919024944
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.900779724
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.625249863
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O)O,5.60 ,-5.742089272
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.793527603
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.989547253
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.412081242
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.59003973
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.512530327
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@H](C=O)O)[C@H]([C@@H](CO)O)O)O)O)O)O,5.60 ,-5.722035408
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.56251955
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.342089653
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.661785126
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.74614954
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.280698299
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.454436779
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.373476028
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.049380302
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.25604248
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.176334381
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.085668564
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.227199554
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.44282341
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.359511375
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H](C(O2)(CO)O)O)O)O)O)O)O,5.60 ,-5.135917664
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)O)O)O,5.60 ,-5.717607498
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)O)O)O)O,5.60 ,-5.308389664
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,5.60 ,-5.485099792
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O,5.60 ,-5.706520081
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O,5.60 ,-5.588834763
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O)O,5.60 ,-5.590491772
19,114.61 ,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.510287762
19,114.61 ,C([C@@H]1[C@@H](C([C@H]([C@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O,5.60 ,-5.192157269
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.557406425
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.736569405
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.71378088
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.816169739
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.786839962
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.738881111
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.586710453
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.79070282
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.480816364
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.706942558
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.349184036
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.610525131
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.424442291
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.346318722
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O,5.60 ,-5.304696083
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.898461819
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.879081249
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O,5.60 ,-5.666028023
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.8838377
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,5.60 ,-5.856572628
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.954897881
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.930662155
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.730215073
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,5.60 ,-5.876254082
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.595852852
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.812749863
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H](OC([C@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.726789951
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,5.60 ,-5.57877636
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.362550735
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O,5.60 ,-5.681806087
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O)O,5.60 ,-5.754615784
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.60 ,-5.392583847
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.061313629
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.267366409
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,5.60 ,-5.186692238
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.092630386
19,114.61 ,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O,5.60 ,-5.277870178
