System,SMILES,RT,pubchem
dataset_82,CC1=CC(=C(C=C1)C)CN2CCN3C(=NN(C3=O)C)C2,747.2,124039953
dataset_82,C1CCC2(C1)CC(=O)N(C(=O)C2)CCNCC3COC4=CC=CC=C4O3,747.3,60769
dataset_82,C1OC2=C(O1)C=C(C=C2)CNC(=O)CN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O,747.3,2906252
dataset_82,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=CC=N3)C4=CC=C(C=C4)N(C)C,747.3,7338247
dataset_82,CC1=CC2=C(C=C1)OCC3=C2ON=C3C(=O)N4CCN(CC4)C5=CC=CC=N5,747.3,22551054
dataset_82,CC1=CC2=C(C=C1S(=O)(=O)N3CCCC3C(=O)N4CCN(CC4)C5=CC=CC=C5)OCC(=O)N2,747.3,53006276
dataset_82,COC1=CC=CC(=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC(=CS3)C(=O)N4CCOCC4,747.3,53074754
dataset_82,CCN1C=C(N=C1)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CC=CC(=C3)C,747.3,53085709
dataset_82,C1CN(CCC12N=C(NO2)C3=CC=CC=C3)C(=O)C4=CC=CS4,747.3,91888919
dataset_82,C1=CC=NC(=C1)/C=C/C2=CC(=CC=C2)[N+](=O)[O-],747.4,5376493
dataset_82,C1CC2=C3C(=CC(=C2)NC(=O)C(=O)NC4=CC5=C(C=C4)OCO5)CCC(=O)N3C1,747.4,18578042
dataset_82,CC1=C(C=C2C(=N1)C=CN(C2=O)CC3=CC=CO3)C(=O)OC,747.4,43864538
dataset_82,CCC1=CC(=O)N(C(=N1)N2CCOCC2)CC(=O)NC3=C(C=CC(=C3)C)C,747.4,49667368
dataset_82,CCC1=NN=C(O1)C2=CC(=C(S2)C)NS(=O)(=O)C,747.4,53140880
dataset_82,CC1=CC(=NN1C2=NC(=NC=C2)NCC(C)C)C,747.4,53172436
dataset_82,CCOC1=CC=CC=C1C2=NC(=NO2)C3=CC4=C(C=C3)N=CN4C,747.4,53172659
dataset_82,CCC1=CC(=O)N(C(=N1)N2CCOCC2)CC(=O)NCC3=CC=C(C=C3)C,747.4,53201826
dataset_82,CCC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C3=CC4=NC=CN=C4N=C3,747.4,71839265
dataset_82,CC1=CC(=NO1)C(=O)NC2=NC3=C(C=CC(=C3S2)OC)OC,747.5,16953760
dataset_82,CC1=CC(=CC=C1)CNC(=O)CC2CCN(CC2)C(=O)C3=C(C(=C(N3)C)C(=O)OC)C,747.5,50787536
dataset_82,CC(C)NC(=O)N1CCC2=C(C1)C(=NN2C)C3=NC(=NO3)CC4=CC=CC=C4,747.5,53018894
dataset_82,CC1=C(C=C(C=C1)C2=NN=C(O2)C3=CC(=C(C=C3)OC)OC)S(=O)(=O)NC(C)C(=O)O,747.5,53098131
dataset_82,CC1=C(C=C(C=C1)C2=NN=C(O2)C3=CC(=C(C=C3)OC)OC)S(=O)(=O)N(C)CC(=O)O,747.5,53098153
dataset_82,COC1=C(C=C(C=C1)NC(=O)C2=CN(C=N2)C3=CC(=NC=N3)N4CCCC4)OC,747.5,53171976
dataset_82,CC(C)N1CCN2C=C(C=C2C1=O)S(=O)(=O)NC3=CC(=CC(=C3)OC)OC,747.5,53179717
dataset_82,CC1CCC(CC1)NC(=O)C2=CN=C(N=C2)OC,747.5,71686876
dataset_82,CN1C(=O)CCC2=C1C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3C(=O)OC,747.5,71842878
dataset_82,CC1=CC(=C(C=C1)C)C(=O)N2CCCC(C2)C3=NC(=CS3)CNC(=O)C4CCC4,747.5,86771482
dataset_82,CC1=C2C=C(C=CC2=NC(=N1)NC3=NCN(CN3)CC4=CC=C(C=C4)OC)OC,747.6,1964974
dataset_82,CC1=CC2=NC(=C(N2C=C1)NC3=CC4=C(C=C3)OCO4)C5=CC=C(C=C5)SC,747.6,7338708
dataset_82,CC1=CC=C(C=C1)CN2C(=O)COC3=C2C=C(C=C3)C(=O)NCCOC,747.6,53023899
dataset_82,CC1=CC2=C(C=C1S(=O)(=O)N3CCCC3C(=O)N4CCC5=CC=CC=C5C4)OCC(=O)N2,747.6,53068317
dataset_82,COC1=CC=C(C=C1)N2CCN(CC2)C3=CC(=NC=N3)SCC(=O)NCC4=CC=CO4,747.6,53136802
dataset_82,CC(C)C1=NOC(=N1)C2=CC(=NC=C2)N3C=C(N=C3)C(=O)N4CCOCC4,747.6,53178780
dataset_82,CC1=CC=C(O1)CCCN2CCCC(C2)COC3=CC=CC=C3C(=O)N4CCCCC4,747.6,91913452
dataset_82,CC(C)CN1C2=CC=CC=C2N=C1C3=CC=C(C=C3)N(C)C,747.7,709564
dataset_82,CCN(CC)C(=O)C1=CC2=C(C=C1)N(CCC2)S(=O)(=O)C,747.7,17653436
dataset_82,CCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC=NC(=C2)N3CCC(CC3)C(=O)NC4CC4,747.7,50845369
dataset_82,CC1=NN=C(O1)C2=CC3=C(C=C2)C=CN3CC(=O)N4CCCCC4,747.7,53032224
dataset_82,C1CN(CCC1C(=O)NC2=CC=CC(=C2)C#N)S(=O)(=O)C3=CC(=CS3)C(=O)N4CCOCC4,747.7,53074779
dataset_82,CC1=CC(=C(N1CC(=O)NC2=CC(=CC(=C2)OC)OC)C)C3=NN=C(O3)C,747.7,53155218
dataset_82,CCN1C2=C(C=C(C=C2)C(=O)NCC(C)C)SC3=C(C1=O)C=CC=N3,747.7,53173422
dataset_82,C1CCC(CC1)C(=O)N2CCCC(C2)C3=NC(=CS3)CNC(=O)C4CC4,747.7,71842056
dataset_82,CC1=CC(=C(O1)C)C(=O)N2C[C@H]([C@@H](C2)C3=NC(=NO3)C)COC,747.7,124050488
dataset_82,C1=CC=C2C(=C1)C=CN2CC(=O)NC3=NC=CS3,747.8,3471953
dataset_82,C1=CC=C(C=C1)N2C(=NN=N2)OC3=CC=C(C=C3)CNCCC4=CNC5=CC=CC=C54,747.8,39860631
dataset_82,CC1=CC=CC=C1NC(=O)N2CCCC2C3=CC(=NO3)C,747.8,47001874
dataset_82,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C(C2=O)SC(=N3)N4CCC(CC4)C(=O)NC5CC5,747.8,50926802
dataset_82,C1CCN(C1)C(=O)C2=CC(=CN2)S(=O)(=O)N3CCCC(C3)C(=O)NCC4=CC=CC=C4,747.8,53079195
dataset_82,CCN1C2=CC=CC=C2C(=N1)CNC(=O)C3CCC3,747.8,53163978
dataset_82,C1CN(CCN1C2=NNC(=C2)C3=CC=CC=C3)C(=O)C4=CC5=C(C=C4)C=CN5,747.8,53180966
dataset_82,CC1=C2C(=CS1)N=C(N=C2N3CCC(CC3)C(=O)NCC4=CC(=CC(=C4)OC)OC)C5CCC5,747.8,53198840
dataset_82,CC1=CC=C(C=C1)C(=O)CC2(C3=CC=CC(=C3NC2=O)C)O,747.9,3150838
dataset_82,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3=CC4=CC=CC=C4C(=O)O3,747.9,4905663
dataset_82,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)N4CCCC4)C)C,747.9,20919956
dataset_82,CC1=C(C=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCC3=CSC=N3)C,747.9,20973376
dataset_82,COC1=CC=C(C=C1)C2=CN3C(=CSC3=N2)CC(=O)NC4=CC=CC=C4OC,747.9,40509144
dataset_82,CSC1=C(C=CC=N1)C(=O)NCC2=NOC(=C2)C3=CC4=C(C=C3)OCCO4,747.9,45497858
dataset_82,CC1=C(NC(=C1S(=O)(=O)N2CCCC2)C)C(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,747.9,53005323
dataset_82,CN1C2=C(C=C(C=C2)NC(=O)CC3=CC=C(C=C3)OC)SC4=C(C1=O)C=CC=N4,747.9,53182515
dataset_82,CC(C1=CC(=CC=C1)OC)NC(=O)CN2C(=O)C3(CCCCC3)NC2=O,747.9,83274671
dataset_82,CN1C2=CC=CC=C2C(=N1)C(=O)N3CCN4CCS(=O)(=O)N(C(=O)C4C3)C5CC5,747.9,124048466
dataset_82,CCC1=CC=CC(=C1N(COCC)C(=O)CN2C3=CC=CC=C3N=C2C(C)O)C,748,2905205
dataset_82,C[C@@H](C(=O)NCC1(CCCCC1)CC(=O)O)N2C(=O)C3=CC=CC=C3N=N2,748,8073183
dataset_82,CCN1C(=O)COC2=C1C=C(C=C2)C3=CSC(=N3)NC(=O)C4=CC=NC=C4,748,20995437
dataset_82,CC1=CC(=CC=C1)NC(=O)N2CCCC2C3=NOC(=C3)C,748,45873373
dataset_82,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=C(C=C2)N3C=C(N=C3)NC(=O)C4CC4)OCC,748,46390854
dataset_82,C1=CC(=CC=C1CCNS(=O)(=O)C2=CC(=CS2)C3=CC=NO3)S(=O)(=O)N,748,46393006
dataset_82,COC1=CC=C(C=C1)C2=CC(=O)N(C=N2)CC(=O)NC3=CC=CC4=NSN=C43,748,49675566
dataset_82,CC1=NC(=CS1)C2=CC(=CC=C2)NC(=O)C3=CC=C(C=C3)NC(=O)C4=CN(N=C4OC)C,748,49676171
dataset_82,CC1=C(C=C(C=C1)N2C(=O)C=CC(=N2)OC(C)C(=O)NCC3=CC=CO3)C,748,53106941
dataset_82,CC1=CC=C(C=C1)C2=C(N(C=N2)C3CCCCC3)C4=CC=C(O4)C(=O)N5CCN(CC5)C6=NC=CC=N6,748,53115182
dataset_82,CC1=CC2=C(C=C1)N=C(N(C2=O)C)CCC(=O)NCC3=CC=C(C=C3)OC,748,53159182
dataset_82,CCC(C)NC(=O)N1CCCN(CC1)C2=NS(=O)(=O)C(=C2C)C3=CC=CC=C3,748,53187159
dataset_82,CCN1C2=C(C=CN=C2)N=C(C1=O)N3CCN(CC3)S(=O)(=O)C4=CC5=C(CCC5)C=C4,748,53194646
dataset_82,CCCN1C=NN=C1C2CCCCN2S(=O)(=O)C3=CC=CC(=C3)C#N,748,87052147
dataset_82,CC1=CC=C(C=C1)C2=NOC=C2CCC(=O)O,748,90488009
dataset_82,CCC1(CCOC2(C1)CCN(CC2)C(=O)CC3CCCC3)O,748,124051752
dataset_82,C1CCC(CC1)NC(=O)C2COC3(N2C(=O)C4=CC=CC=C4)CCN(CC3)C(=O)C5=CC=CO5,748.1,46110704
dataset_82,CC1CCCCN1CCNS(=O)(=O)C2=C(N(N=C2C)C3=NN=C(C=C3)C4=CC(=C(C=C4)C)C)C,748.1,50844126
dataset_82,CCC(C)NC(=O)C1CCN(CC1)C(=O)NC2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,748.1,50846090
dataset_82,CCNC(=O)C1CCCN(C1)C(=O)NC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)C)C,748.1,50846160
dataset_82,CCN1C=C(N=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=NC4=C(S3)C=C(C=C4)OC,748.1,53085451
dataset_82,CC(C)CNC(=O)CCC1=NC2=CC=CC=C2N(C1=O)CC(=O)NCC3=CC4=C(C=C3)OCO4,748.1,53129421
dataset_82,CCCN1C=C(C2=C1N=CC=C2)CCNC(=O)C3=CC=CC=C3C,748.1,53145149
dataset_82,CC1CCCN(C1)C(=O)C2C3=CC=CC=C3CC(=O)N2C,748.1,53147678
dataset_82,CCN1C=CC(=N1)C(=O)N2CCCN3C(=CC(=N3)C4=CC=CS4)C2,748.1,53165190
dataset_82,CC1(C(=O)N(C2=C(O1)C=CC=N2)C)C(=O)NCC3=CC=C(C=C3)OC,748.1,53173748
dataset_82,CC1(C(=O)N(C2=C(O1)C=CC=N2)C)C(=O)NCC3=CC(=CC=C3)OC,748.1,53173773
dataset_82,COCCOCC1=NC(=NO1)C2CCCN2S(=O)(=O)CC3=CC=CC=C3,748.1,124073831
dataset_82,CCCCCC(CN1CCOCC1)C(=O)/C=C/C2=CC=CC=C2,748.2,5477464
dataset_82,C1CCC2=NC3=C(C=C2C1)C(=O)N(C=N3)CC(=O)N4CCN(CC4)C5=CC=CC=C5,748.2,16029298
dataset_82,CCC(C(=O)NC1=CC=C(C=C1)C(=O)C)N2C=NC3=C(C2=O)C=C4CCCCC4=N3,748.2,16029364
dataset_82,CCC1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C(=O)NCCOC,748.2,53020385
dataset_82,CC1=NOC2=C1C(=O)N(C=N2)CC(=O)NC3=CC=CC=C3OC,748.2,53086653
dataset_82,CCN1C=CC2=C(C1=O)C=C(N2C)C(=O)NC3=CC(=CC=C3)OC,748.2,53134378
dataset_82,CC1=CC=C(C=C1)C2=NC=CN3C2=NC(=C3)C(=O)N4CCOCC4,748.2,53189048
dataset_82,CCOC(=O)C1=CC(=CC=C1)NC2=C(N=C3N2C=CN=C3)C4=CC(=CC=C4)O,748.2,53208267
dataset_82,CCCOC1=NC=CN=C1NC2CCN(CC2)C(=O)C3=CC=CO3,748.2,87053012
dataset_82,CC1=C(C(=NO1)C)CC(=O)N2CCC(C2)CC3=NOC(=N3)C4CC4,748.2,91905842
dataset_82,CC1=CC=C(C=C1)N2C(=C3C(=NN=C(C3=N2)N4CCCC(C4)C(=O)NCCC5=CC=CS5)C)C,748.3,20920530
dataset_82,CC(=O)C1=CC=C(C=C1)NC(=O)NC2CCN(CC2)C3=NC4=CC=CC=C4N(C3=O)C,748.3,46393164
dataset_82,CC1=CC2=C(C=C1)N(C3(CCN(CC3)C(=O)C4=CC=CC=C4)NC2=O)C,748.3,49666809
dataset_82,CCNC(=O)NCCC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C,748.3,50822651
dataset_82,CN(C)C1=CC=C(C=C1)C(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,748.3,50846479
dataset_82,CCN1C=C(N=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=CC=C(C=C3)C,748.3,53085694
dataset_82,CCCC(=O)NC1=CC2=C(CC(N(C2)C(=O)CC3=CC=C(C=C3)C)C(=O)N(C)C)C=C1,748.3,53146411
dataset_82,COC1=CC=C(C=C1)C2=NN=C(O2)N3CCC(CC3)C(=O)NC4=CC(=C(C=C4)OC)OC,748.3,53166994
dataset_82,CN1C2=CC=CC=C2C3(C1=O)CCN(C3)C(=O)NC4=CC5=C(C=C4)OCCO5,748.3,53177219
dataset_82,CN1C(=O)N(C(=N1)CC2=CC=CC=C2)C3CCN(CC3)S(=O)(=O)N(C)C,748.3,124040418
dataset_82,CN1CCN(CC1)C(=O)C2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,748.4,196841
dataset_82,C[C@@H]1CN(C[C@@H](O1)C)CC(=O)NC2=CC3=C(C=C2)SC4=C(C3)C=CC=C4C5=CC(=O)C=C(O5)N6CCOCC6,748.4,15953870
dataset_82,COC1=CC2=C(C=C1)NC=C2CCN3CC(CC3=O)C(=O)NC4=CC=CC=C4,748.4,17204429
dataset_82,CC1=NC2=NC(=CN2C=C1)C3=CC=C(C=C3)NS(=O)(=O)C4=C5CCC6=CC=CC(=C65)C=C4,748.4,18568543
dataset_82,COCCNC(=O)C1CCCN(C1)C2=NC(=O)C3=C(N2)C(=CS3)C4=CC=CC=C4,748.4,49668058
dataset_82,CCCCNC(=O)C1CCN(CC1)C(=O)CCC2=C(NC(=C2C)C(=O)OCC)C,748.4,50803786
dataset_82,CC1=CC(=C(C=C1)C)NC(=O)C2=CN=C(N=C2C)OC,748.4,53014359
dataset_82,CC(C)N1C=C(N=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC=CC=C3,748.4,53085610
dataset_82,COC1=C(C=C(C=C1)C2=CN3C(=CSC3=N2)CC(=O)N4CCC5=CC=CC=C54)OC,748.4,53122659
dataset_82,CC1=CC(=CC=C1)CNC(=O)C2C3=CC=CC=C3CC(=O)N2C,748.4,53147646
dataset_82,CC1=CC=C(C=C1)CNC(=O)C2C3=CC=CC=C3CC(=O)N2C,748.4,53147670
dataset_82,CN(C)C(=O)C1=CC2=C(S1)CCC(C2)C(=O)NC3CCCCC3,748.4,53188066
dataset_82,CN1C(C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)N3CCCCCC3)C4=CC(=C(C=C4)OC)OC,748.5,4345631
dataset_82,CCCN(C1=NC(=CS1)C2=CC=CC=C2)C(=O)C3CCC(CC3)C,748.5,22433274
dataset_82,CCCN(C1=NC(=CS1)C2=CC=C(C=C2)C3CCCCC3)C(=O)C,748.5,22433498
dataset_82,CN1C2=C(CN(CC2)C(=O)CC3=CC=CS3)C(=N1)C(=O)N4CCCC(C4)C(=O)NC5=CC=CC=C5,748.5,53018201
dataset_82,COC1=CC=C(C=C1)N2CC(CC2=O)C3=NC(=NO3)C4=CC=C(S4)CNC(=O)C5CC5,748.5,53126202
dataset_82,CCCN1C(=O)CC2=C1C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,748.5,53160615
dataset_82,CCC1=NOC(=N1)C2=CN=C(C=C2)N3C(=C(C=N3)C(=O)N(C)C)C,748.5,53179149
dataset_82,CSC1=CC=C(C=C1)C2=C(N3C=CN=CC3=N2)NC4=CC=CC(=C4)C(=O)NCC5CCCO5,748.5,53207788
dataset_82,CCNC(=O)C1CCC2=C(C1)C=C(S2)C(=O)N3CCCCCC3,748.5,71836441
dataset_82,CCOC1=C(C=C(C=C1)C(=O)NC2CCN(C2)C3=NNC(=C3)C4=CC=CC=C4)OCC,748.5,91904898
dataset_82,CN1C=C(N=C1)S(=O)(=O)N2CCC(C2)C3=NOC(=N3)C4=CC=CC=C4,748.5,91905565
dataset_82,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=CC=N3,748.6,238065
dataset_82,CC(C)C1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C3=CC=NC=C3,748.6,22585598
dataset_82,CC1=CC=C(C=C1)N2C(=O)C=CC(=N2)N3CCN(CC3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,748.6,46335238
dataset_82,CCOC(=O)C1=NC2=CC=CC=C2C(=N1)NCC3=CC=C(C=C3)OC,748.6,46349596
dataset_82,COC1=CC(=CC(=C1OC)OC)C2=NOC(=N2)CN3C=CN(C(=O)C3=O)C4=CC=CC=C4,748.6,49665887
dataset_82,CC1=C(SC2=NC(=C(N12)NCCOC)C3=CC=CC=C3)C(=O)NC(C)C,748.6,53041177
dataset_82,CCC1=CC=C(C=C1)C2=C(C(=NS2(=O)=O)N3CCCN(CC3)C(=O)C4CCOC4)C,748.6,53171692
dataset_82,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CN(C=N3)C4=NC=NC(=C4)NC5=CC=CC=C5,748.6,53172162
dataset_82,C1CN(CCC1N2C=NN=C2C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,748.6,91905034
dataset_82,C1CCC(CC1)NC(=O)N2CCC(C2)C3=NOC(=N3)C4=CN=CC=C4,748.6,91905566
dataset_82,CC1=NN(C2=C1C(=O)CCC2)C3=CC=C(C=C3)C(=O)NCC4=CC=CS4,748.7,46364391
dataset_82,C1CC1C2=NN=C(O2)C3=CC=CN3CC(=O)NCC4=CC5=C(C=C4)OCO5,748.7,53114554
dataset_82,CCC1=NOC(=C1C2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=C(C=C3)OC)NC(=O)C,748.7,53133176
dataset_82,CC(C)C1=NN=C(O1)C2=C(N=CC=C2)N3CCN(CC3)C(=O)C4=CC5=C(C=C4)NC=C5,748.7,53134142
dataset_82,CN1C2=C(C=C(C=C2)NC(=O)C3CCCC3)SC4=C(C1=O)C=CC=N4,748.7,53182575
dataset_82,CC1=CC(=NN1C2=CC(=NC=N2)N3CCCC(C3)C(=O)NC4=NC=CS4)C,748.7,56724699
dataset_82,CC1=CC(=CC=C1)N2CCN(CC2)C(=O)C3CCN(CC3)C4=CC5=NC=CN=C5N=C4,748.7,71839280
dataset_82,CC1=CC=CC=C1CN2C=C(C=C2C(=O)NC3=CC4=C(C=C3)OCO4)C5=CC=NC=C5,748.7,71840989
dataset_82,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=C(C=CS3)C#N,748.8,2105108
dataset_82,COC1=CC(=C(C=C1)CNC(=O)C2=CC3=C(C=C2)OCO3)OC,748.8,15943612
dataset_82,C1=CC=C(C=C1)SCC2=NN=C(O2)NC(=O)C3=CC=C(C=C3)C#N,748.8,41613072
dataset_82,CC(C1=CC=CC=C1)NC(=O)C(=O)NCC2CCN(CC2)C(=O)NC(C)(C)C,748.8,49682140
dataset_82,CCC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)CC3=CN(C4=C3C=C(C=C4)OC)C,748.8,53036197
dataset_82,CC1=C(C(=NN1C2=CC(=NC=N2)N(C)C)C)CCC(=O)NC3=CC=C(C=C3)C(=O)C,748.8,53069632
dataset_82,CC1=CC=C(C=C1)C2=NOC(=N2)C3=CN=C(C=C3)N4CCN(CC4)C5=C(C=CC(=C5)C)C,748.8,53126667
dataset_82,CCCC1=NC(=NO1)C2=CC(=NC=C2)N3CCOCC3,748.8,53133393
dataset_82,CCN1C=C(C=C1C(=O)NC(C)C2=CC=CC=N2)C3=CC=CC=C3,748.8,53200709
dataset_82,CCOC(=O)/C=C/C1=CC(=C(C=C1)O)OC,748.9,736681
dataset_82,C1COCCN1C2=CC=C(C=C2)NS(=O)(=O)C3=CC=CC=C3[N+](=O)[O-],748.9,1118418
dataset_82,COC1=CC(=CC(=C1OC)OC)NC(=O)CC2=CSC3=NC(=CN23)C4=CC=CC=C4,748.9,17501927
dataset_82,COC1=CC=C(C=C1)CCC(=O)NCC2=C(N=CC=C2)OC,748.9,38533012
dataset_82,CCSC1=NC(=C2C=NN(C2=N1)CCNC(=O)C3=CN(N=C3OC)C)NCC(C)C,748.9,45497708
dataset_82,C[C@H]1C[C@H](C(NC1)[C@H](C)C2=C(C3=C(C=C2)[C@@H]4CC=C5C[C@H](CC[C@@]5([C@@H]4C3)C)O)C)O,748.9,45934406
dataset_82,CSC1=CC=CC=C1NC(=O)CN2C=NC(=CC2=O)C3=CC=CS3,748.9,49677710
dataset_82,CCOC1=C(C=C(C=C1)C2=NOC(=N2)N3CCC(CC3)C(=O)NCC4CCCO4)OC,748.9,53003906
dataset_82,CC1=C(C=C(C=C1)N2C(=O)C=CC(=N2)N3CCN(CC3)C(=O)C4CC4)C,748.9,53081738
dataset_82,CC(C)NC(=O)C1=CC=CN(C1=O)C2=CC=C(C=C2)NC(=O)C(C)(C)C,748.9,53119312
dataset_82,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC(=NC=C3)C4=CC=CS4,748.9,53119693
dataset_82,CC(C)NC(=O)C1=NSC(=C1N)C(=O)NCC=C,748.9,53134291
dataset_82,CC(C)N1CCN(C(=O)C1=O)CC2=CC=C(C=C2)C(=O)NC3CCCCCC3,748.9,53135421
dataset_82,COC1=CC=C(C=C1)NC(=O)CC2=NN=C3N2C=C(C=C3)C(=O)NC4=CC=CC=C4,748.9,53157942
dataset_82,CCC(C)NC(=O)C1=CC2=C(C=C1)N(C(=O)C3=C(S2)N=CC=C3)CC,748.9,53173393
dataset_82,COC1=CC=CC=C1CCC(=O)NCC2=C(N=CC=C2)OC,748.9,53184857
dataset_82,CC1(CCOCC1)CN(C)C(=O)NC2CCCCC2,748.9,71686938
dataset_82,C1CN(CCN1C2=NNC(=C2)C3=CC=CS3)C(=O)C4=CC=C(C=C4)C#N,748.9,75527391
dataset_82,C1CN(CCC1CCNC(=O)C2=CSC=C2)C(=O)NC3=CC=CC=C3,748.9,91903510
dataset_82,CCCN1C(=O)N2CCN(CC2=N1)CC3=CC(=C(C=C3)C)C,748.9,124039997
dataset_82,COC(=O)C1=CC(=NC2=CC=CC=C21)C3=CC(=CC=C3)N,749,753191
dataset_82,COC1=CC=C(C=C1)C(=O)N(CC2=CC(=C(C(=C2)OC)OC)OC)C3CCS(=O)(=O)C3,749,16436800
dataset_82,CCCOC(=O)C1=CC(=CC=C1)NC2=NC(=O)C=C(N2)C3=CC=CC=C3,749,16957574
dataset_82,C1CS(=O)(=O)N(C1=O)C2=CC=CC(=C2)C(=O)NCCC3=CNC4=CC=CC=C43,749,42349887
dataset_82,CCN1C=C(C(=C1CC(=O)NCCC(C)C)C(=O)O)C,749,53096012
dataset_82,CN(C)C1=CC=CC(=C1)C(=O)NC2=CN(N=C2)C3=NC=C(C=N3)N4CCCC4,749,53167966
dataset_82,CCC1=CC(=CC=C1)NC(=O)NC2=CN(N=C2)C3=NC=C(C=N3)N4CCCC4,749,53168074
dataset_82,CC1=CC=C(C=C1)C2CN3C=NC(=C3CO2)C(=O)N4CCC(CC4)C(=O)NC5CCCC5,749,91889606
dataset_82,CCC(CC)C(=O)N1CCC(C1)OC2=NC=CN=C2N(C)C,749,91914169
dataset_82,CCOC(=O)CN1C2=CC=CC=C2N=C1C3CC(=O)N(C3)CC4=CC=CC=C4,749.1,16450516
dataset_82,CCCS(=O)(=O)N1CCCC(C1)C2=NN=C(O2)C3=CC=CS3,749.1,44068019
dataset_82,CC1(CC(=NO1)C2=CC=CC=C2)C(=O)NC3CC3,749.1,53016987
dataset_82,COC1=CC2=C(C=C1)N=C(C=C2OCC(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)OC,749.1,53113063
dataset_82,CCCC1=NOC(=N1)C2=C(N=CC=C2)N3CCCN(CC3)CC4=CC=C(C=C4)C,749.1,53182083
dataset_82,CCC1=CC=CC=C1NS(=O)(=O)C2=C(OC(=C2)C3=C(C=NN3)C(=O)N4CCCC4)C,749.1,53183072
dataset_82,CC1=CC=CC=C1CN2C=C(C=C2C(=O)NCC3=CC=C(O3)C)C4=CC=NC=C4,749.1,71840992
dataset_82,CC1=CC2=C(C=C1)N3C=NN=C3S2,749.2,326023
dataset_82,CCNC(=O)C1=CC=C(C=C1)N2C(=CC(=N2)C)C3=CC=CC=C3,749.2,826946
dataset_82,CC1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NCC3=CC4=C(C=C3)OCO4,749.2,2578376
dataset_82,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C2=CC=CC=C2S(=O)(=O)C,749.2,7565554
dataset_82,CC1=CC=CN2C1=NC(=C2NC3=CC4=C(C=C3)OCCO4)C5=CC=C(C=C5)SC,749.2,15989520
dataset_82,C1CN(CCC1C(=O)NCCC2=CSC(=N2)C3=CC=CC=C3)C(=O)C4=CC=CO4,749.2,20974839
dataset_82,CC1=CC=C(C=C1)NC(=O)C2CCN(CC2)C(=O)C3C(=O)NC4=CC=CC=C4S3,749.2,46390691
dataset_82,CCOC(=O)CC1=CC=C(C=C1)NC(=O)N2CCC3=CN(C4=CC=CC(=C34)C2)C,749.2,53140430
dataset_82,CC1=CC=C(C=C1)NC(=O)C2CC(=O)N(C2)C3=CC4=C(C=C3)OC(=N4)C,749.2,53155931
dataset_82,CC1CCN(CC1)S(=O)(=O)C2=CC=CN(C2=O)CC#N,749.2,53161841
dataset_82,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NNC(=C3)C4=CC=CS4,749.2,75527385
dataset_82,COC1=CC=C(C=C1)C2=NC(=O)C3=C(N2)CN(CC3)C(=O)CSC4=CC=CC=C4,749.2,87052389
dataset_82,CC1=CC(=NN1CC2=C(ON=C2C(=O)NCC34CCC=C3N(C(=O)CC4)C)C)C,749.2,91920214
dataset_82,CC1=C(SC=N1)C2C3(CCCC3)C(=O)N2C4CCN(CC4)C(=O)NC5=CC=CC=C5,749.2,91921163
